relative_path,class_name,label
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2343.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2364.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2395.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2410.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2426.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2435.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2439.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2450.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2489.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2508.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2537.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2538.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2557.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2567.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2616.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2645.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2652.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2657.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_269.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2690.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2709.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_272.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2722.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2723.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_275.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2764.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2765.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_277.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2788.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_282.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2820.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2829.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_283.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2830.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2838.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2840.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2852.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_286.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2870.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2874.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2895.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2896.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2910.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2931.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2933.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2940.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2958.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_297.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2988.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_2996.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_307.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_320.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_321.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_323.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_334.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_350.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_409.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_416.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_421.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_428.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_435.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_439.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_455.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_464.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_465.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_467.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_476.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_491.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_501.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_524.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_530.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_547.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_555.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_556.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_577.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_58.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_62.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_671.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_674.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_679.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_697.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_7.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_712.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_729.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_759.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_774.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_78.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_791.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_798.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_813.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_824.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_825.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_841.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_863.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_88.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_896.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_913.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_963.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_966.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/AnnualCrop/AnnualCrop_995.jpg,AnnualCrop,0
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1035.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_106.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1064.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1077.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1079.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1080.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1081.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1115.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1128.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_113.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_114.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1148.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1152.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1223.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1228.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_124.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1262.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1263.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1264.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1287.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1289.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1299.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1307.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1310.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1314.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1327.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1344.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1350.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1364.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1372.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1373.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1382.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1384.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1400.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1427.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1436.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1445.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1453.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1458.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1459.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1476.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1482.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1512.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1527.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1537.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1542.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_156.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1562.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1602.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1603.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1607.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1625.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1642.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1666.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1667.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1671.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1674.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1688.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1690.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1699.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1702.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1707.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1710.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1724.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1726.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1729.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1730.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1745.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1749.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_176.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1761.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1766.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1767.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1811.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1812.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1838.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1853.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1868.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1886.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_191.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1928.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1956.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_1982.jpg,Forest,1
datasets/eurosat/EuroSAT_RGB/Forest/Forest_199.jpg,Forest,1
