image_id,relative_path,class_id,label,class_name,species,breed_id,official_split
american_bulldog_135,datasets/oxford_pets/images/american_bulldog_135.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_138,datasets/oxford_pets/images/american_bulldog_138.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_139,datasets/oxford_pets/images/american_bulldog_139.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_140,datasets/oxford_pets/images/american_bulldog_140.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_142,datasets/oxford_pets/images/american_bulldog_142.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_166,datasets/oxford_pets/images/american_bulldog_166.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_187,datasets/oxford_pets/images/american_bulldog_187.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_188,datasets/oxford_pets/images/american_bulldog_188.jpg,2,1,american_bulldog,2,1,trainval
american_bulldog_190,datasets/oxford_pets/images/american_bulldog_190.jpg,2,1,american_bulldog,2,1,trainval
american_pit_bull_terrier_10,datasets/oxford_pets/images/american_pit_bull_terrier_10.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_105,datasets/oxford_pets/images/american_pit_bull_terrier_105.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_110,datasets/oxford_pets/images/american_pit_bull_terrier_110.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_112,datasets/oxford_pets/images/american_pit_bull_terrier_112.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_12,datasets/oxford_pets/images/american_pit_bull_terrier_12.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_124,datasets/oxford_pets/images/american_pit_bull_terrier_124.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_131,datasets/oxford_pets/images/american_pit_bull_terrier_131.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_133,datasets/oxford_pets/images/american_pit_bull_terrier_133.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_135,datasets/oxford_pets/images/american_pit_bull_terrier_135.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_137,datasets/oxford_pets/images/american_pit_bull_terrier_137.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_139,datasets/oxford_pets/images/american_pit_bull_terrier_139.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_154,datasets/oxford_pets/images/american_pit_bull_terrier_154.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_174,datasets/oxford_pets/images/american_pit_bull_terrier_174.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_175,datasets/oxford_pets/images/american_pit_bull_terrier_175.jpg,3,2,american_pit_bull_terrier,2,2,trainval
american_pit_bull_terrier_177,datasets/oxford_pets/images/american_pit_bull_terrier_177.jpg,3,2,american_pit_bull_terrier,2,2,trainval
basset_hound_10,datasets/oxford_pets/images/basset_hound_10.jpg,4,3,basset_hound,2,3,trainval
basset_hound_104,datasets/oxford_pets/images/basset_hound_104.jpg,4,3,basset_hound,2,3,trainval
basset_hound_111,datasets/oxford_pets/images/basset_hound_111.jpg,4,3,basset_hound,2,3,trainval
basset_hound_113,datasets/oxford_pets/images/basset_hound_113.jpg,4,3,basset_hound,2,3,trainval
basset_hound_120,datasets/oxford_pets/images/basset_hound_120.jpg,4,3,basset_hound,2,3,trainval
basset_hound_126,datasets/oxford_pets/images/basset_hound_126.jpg,4,3,basset_hound,2,3,trainval
basset_hound_132,datasets/oxford_pets/images/basset_hound_132.jpg,4,3,basset_hound,2,3,trainval
basset_hound_135,datasets/oxford_pets/images/basset_hound_135.jpg,4,3,basset_hound,2,3,trainval
basset_hound_136,datasets/oxford_pets/images/basset_hound_136.jpg,4,3,basset_hound,2,3,trainval
basset_hound_138,datasets/oxford_pets/images/basset_hound_138.jpg,4,3,basset_hound,2,3,trainval
basset_hound_14,datasets/oxford_pets/images/basset_hound_14.jpg,4,3,basset_hound,2,3,trainval
basset_hound_157,datasets/oxford_pets/images/basset_hound_157.jpg,4,3,basset_hound,2,3,trainval
basset_hound_176,datasets/oxford_pets/images/basset_hound_176.jpg,4,3,basset_hound,2,3,trainval
basset_hound_177,datasets/oxford_pets/images/basset_hound_177.jpg,4,3,basset_hound,2,3,trainval
basset_hound_18,datasets/oxford_pets/images/basset_hound_18.jpg,4,3,basset_hound,2,3,trainval
beagle_10,datasets/oxford_pets/images/beagle_10.jpg,5,4,beagle,2,4,trainval
beagle_103,datasets/oxford_pets/images/beagle_103.jpg,5,4,beagle,2,4,trainval
beagle_114,datasets/oxford_pets/images/beagle_114.jpg,5,4,beagle,2,4,trainval
beagle_119,datasets/oxford_pets/images/beagle_119.jpg,5,4,beagle,2,4,trainval
beagle_124,datasets/oxford_pets/images/beagle_124.jpg,5,4,beagle,2,4,trainval
beagle_128,datasets/oxford_pets/images/beagle_128.jpg,5,4,beagle,2,4,trainval
beagle_135,datasets/oxford_pets/images/beagle_135.jpg,5,4,beagle,2,4,trainval
beagle_137,datasets/oxford_pets/images/beagle_137.jpg,5,4,beagle,2,4,trainval
beagle_138,datasets/oxford_pets/images/beagle_138.jpg,5,4,beagle,2,4,trainval
beagle_141,datasets/oxford_pets/images/beagle_141.jpg,5,4,beagle,2,4,trainval
beagle_143,datasets/oxford_pets/images/beagle_143.jpg,5,4,beagle,2,4,trainval
beagle_162,datasets/oxford_pets/images/beagle_162.jpg,5,4,beagle,2,4,trainval
beagle_18,datasets/oxford_pets/images/beagle_18.jpg,5,4,beagle,2,4,trainval
beagle_180,datasets/oxford_pets/images/beagle_180.jpg,5,4,beagle,2,4,trainval
beagle_183,datasets/oxford_pets/images/beagle_183.jpg,5,4,beagle,2,4,trainval
boxer_10,datasets/oxford_pets/images/boxer_10.jpg,9,8,boxer,2,5,trainval
boxer_104,datasets/oxford_pets/images/boxer_104.jpg,9,8,boxer,2,5,trainval
boxer_110,datasets/oxford_pets/images/boxer_110.jpg,9,8,boxer,2,5,trainval
boxer_112,datasets/oxford_pets/images/boxer_112.jpg,9,8,boxer,2,5,trainval
boxer_119,datasets/oxford_pets/images/boxer_119.jpg,9,8,boxer,2,5,trainval
boxer_125,datasets/oxford_pets/images/boxer_125.jpg,9,8,boxer,2,5,trainval
boxer_131,datasets/oxford_pets/images/boxer_131.jpg,9,8,boxer,2,5,trainval
boxer_133,datasets/oxford_pets/images/boxer_133.jpg,9,8,boxer,2,5,trainval
boxer_134,datasets/oxford_pets/images/boxer_134.jpg,9,8,boxer,2,5,trainval
boxer_136,datasets/oxford_pets/images/boxer_136.jpg,9,8,boxer,2,5,trainval
boxer_138,datasets/oxford_pets/images/boxer_138.jpg,9,8,boxer,2,5,trainval
boxer_156,datasets/oxford_pets/images/boxer_156.jpg,9,8,boxer,2,5,trainval
boxer_175,datasets/oxford_pets/images/boxer_175.jpg,9,8,boxer,2,5,trainval
boxer_176,datasets/oxford_pets/images/boxer_176.jpg,9,8,boxer,2,5,trainval
boxer_178,datasets/oxford_pets/images/boxer_178.jpg,9,8,boxer,2,5,trainval
chihuahua_10,datasets/oxford_pets/images/chihuahua_10.jpg,11,10,chihuahua,2,6,trainval
chihuahua_105,datasets/oxford_pets/images/chihuahua_105.jpg,11,10,chihuahua,2,6,trainval
chihuahua_110,datasets/oxford_pets/images/chihuahua_110.jpg,11,10,chihuahua,2,6,trainval
chihuahua_113,datasets/oxford_pets/images/chihuahua_113.jpg,11,10,chihuahua,2,6,trainval
chihuahua_12,datasets/oxford_pets/images/chihuahua_12.jpg,11,10,chihuahua,2,6,trainval
chihuahua_124,datasets/oxford_pets/images/chihuahua_124.jpg,11,10,chihuahua,2,6,trainval
chihuahua_132,datasets/oxford_pets/images/chihuahua_132.jpg,11,10,chihuahua,2,6,trainval
chihuahua_137,datasets/oxford_pets/images/chihuahua_137.jpg,11,10,chihuahua,2,6,trainval
chihuahua_139,datasets/oxford_pets/images/chihuahua_139.jpg,11,10,chihuahua,2,6,trainval
chihuahua_140,datasets/oxford_pets/images/chihuahua_140.jpg,11,10,chihuahua,2,6,trainval
chihuahua_142,datasets/oxford_pets/images/chihuahua_142.jpg,11,10,chihuahua,2,6,trainval
